AREA,MAJORAXIS,MINORAXIS,ECCENTRICITY,EQDIASQ,PERIMETER,SOLIDITY,ROUNDNESS,SHAPEFACTOR,COMPACTNESS,EXTENT
168,98.48331451416016,47.790042877197266,1.2684019804000854,213.90423583984375,189.196044921875,0.08337468653917313,0.022054340690374374,0.058978673070669174,0.1485070437192917,0.05974395573139191
168,92.3766098022461,42.854217529296875,-0.49843907356262207,213.90423583984375,176.99502563476562,0.09801633656024933,0.025066593661904335,0.06739024072885513,0.15832433104515076,0.05618729069828987
190,107.36848449707031,51.83449935913086,1.5701380968093872,241.91549682617188,210.1249542236328,0.07874015718698502,0.02098505198955536,0.05407645180821419,0.14486218988895416,0.0638655498623848
152,100.90525817871094,36.24383544921875,0.9435746669769287,193.53240966796875,185.13717651367188,0.09394314140081406,0.019007548689842224,0.055727068334817886,0.13786786794662476,0.04448346421122551
172,106.2974624633789,43.06074142456055,1.127049207687378,218.9971923828125,200.4092559814453,0.08625877648591995,0.01938174106180668,0.053814925253391266,0.1392183154821396,0.04948216304183006
167,107.11347198486328,46.103675842285156,0.9698250889778137,212.63099670410156,197.96560668945312,0.0794103667140007,0.018532687798142433,0.05354844406247139,0.1361348032951355,0.04376310110092163
172,110.11122131347656,39.75358200073242,0.9801892638206482,218.9971923828125,205.9656219482422,0.08788962662220001,0.018062395974993706,0.0509505458176136,0.13439641892910004,0.04246913641691208
160,104.43515014648438,44.28525161743164,0.9620857238769531,203.71832275390625,191.9656219482422,0.08093070238828659,0.018678272143006325,0.0545610748231411,0.13666847348213196,0.04395604506134987
155,101.04927062988281,37.6424446105957,0.9101965427398682,197.3521270751953,187.72296142578125,0.0928143709897995,0.019327489659190178,0.05527220293879509,0.13902334868907928,0.04415954276919365
177,104.0169906616211,49.09403991699219,1.2764644622802734,225.36338806152344,201.92396545410156,0.08056440949440002,0.020829306915402412,0.054551586508750916,0.14432361721992493,0.05329719930887222
154,88.21683502197266,30.514860153198242,1.4224544763565063,196.07888793945312,168.32595825195312,0.1195652186870575,0.025195784866809845,0.06830120831727982,0.15873180329799652,0.09166666865348816
188,105.24954223632812,40.86478042602539,-1.4677836894989014,239.3690185546875,202.22544860839844,0.09680741280317307,0.021608645096421242,0.05776916816830635,0.146998792886734,0.0728682205080986
175,102.26903533935547,42.583133697509766,1.3237605094909668,222.81690979003906,194.71075439453125,0.092397041618824,0.0213039331138134,0.05800534412264824,0.14595867693424225,0.06546951085329056
182,102.33285522460938,48.36650848388672,-0.18762800097465515,231.72958374023438,194.12496948242188,0.08629682660102844,0.02212846651673317,0.06069017946720123,0.14875639975070953,0.0658227875828743
181,108.47001647949219,50.88642501831055,0.409164696931839,230.4563446044922,204.75238037109375,0.0772184282541275,0.019587062299251556,0.054253846406936646,0.13995377719402313,0.05142045393586159
189,112.27183532714844,43.76669692993164,0.3157244622707367,240.6422576904297,211.43865966796875,0.08844174444675446,0.01909107156097889,0.05312547832727432,0.13817043602466583,0.057168785482645035
187,106.67402648925781,46.054290771484375,0.06048329919576645,238.0957794189453,204.22544860839844,0.08746492117643356,0.02092350274324417,0.05634193494915962,0.14464958012104034,0.07014253735542297
162,94.71122741699219,37.12120819091797,-0.36638492345809937,206.26480102539062,180.0244598388672,0.10292249172925949,0.022994406521320343,0.06281477957963943,0.15163907408714294,0.06081081181764603
192,109.4544906616211,44.627201080322266,-1.4529677629470825,244.46197509765625,208.22544860839844,0.0898035541176796,0.02040535770356655,0.05564722418785095,0.14284731447696686,0.07038123160600662
170,98.15869140625,43.82137680053711,1.4001113176345825,216.45071411132812,189.2965087890625,0.09154549986124039,0.022464746609330177,0.05961747467517853,0.1498824506998062,0.06724683195352554
172,115.77135467529297,43.585044860839844,0.843159556388855,218.9971923828125,210.35040283203125,0.0797034278512001,0.016339408233761787,0.04884854331612587,0.12782569229602814,0.03785211220383644
169,93.34323120117188,38.717342376708984,-1.1060497760772705,215.17747497558594,175.580810546875,0.10730158537626266,0.02469625696539879,0.06888782232999802,0.15715043246746063,0.05866018682718277
166,106.70225524902344,44.14405822753906,0.5906149744987488,211.35775756835938,197.13717651367188,0.08258706331253052,0.018563976511359215,0.053676094859838486,0.13624967634677887,0.04433760792016983
183,101.47644805908203,44.171695709228516,-0.458019882440567,233.00282287597656,193.23768615722656,0.09432989358901978,0.022627193480730057,0.061585329473018646,0.15042337775230408,0.053760282695293427
162,92.0610122680664,38.574546813964844,1.5238884687423706,206.26480102539062,174.0832977294922,0.10465116053819656,0.024337371811270714,0.06717546284198761,0.156004399061203,0.08756756782531738
188,100.86451721191406,37.91874313354492,-0.6307423114776611,239.3690185546875,191.8651123046875,0.10962098836898804,0.023528333753347397,0.06417644768953323,0.15338948369026184,0.049369748681783676
169,97.02872467041016,39.617061614990234,-1.4038034677505493,215.17747497558594,183.98280334472656,0.1001778319478035,0.022855786606669426,0.06273964792490005,0.15118131041526794,0.07568293809890747
168,105.23945617675781,41.69196319580078,1.0318851470947266,213.90423583984375,197.72296142578125,0.08731808513402939,0.01931355521082878,0.05400138348340988,0.138973206281662,0.045124899595975876
163,98.36550903320312,44.68039321899414,1.1612637042999268,207.5380401611328,187.4386749267578,0.08624338358640671,0.021449247375130653,0.0583014078438282,0.14645560085773468,0.055821917951107025
176,103.55694580078125,40.258514404296875,-0.3105151653289795,224.09014892578125,195.7818145751953,0.09560021758079529,0.020896054804325104,0.057700265198946,0.14455468952655792,0.06111111119389534
160,106.42791748046875,38.563690185546875,0.6379034519195557,203.71832275390625,194.208251953125,0.08948545902967453,0.017985353246331215,0.053308259695768356,0.1341094821691513,0.04216073825955391
186,109.08014678955078,50.19364929199219,1.2909643650054932,236.82254028320312,210.26712036132812,0.07891387492418289,0.019903600215911865,0.05286644026637077,0.1410801112651825,0.05470588058233261
197,109.14698791503906,45.288516998291016,-0.4513676166534424,250.82818603515625,208.30874633789062,0.090574711561203,0.021054882556200027,0.057050708681344986,0.14510300755500793,0.050255101174116135
163,104.15007019042969,47.24778366088867,1.001234769821167,207.5380401611328,193.13717651367188,0.07836538553237915,0.01913280226290226,0.05491180345416069,0.13832136988639832,0.045277778059244156
185,105.61912536621094,46.951045989990234,1.4349215030670166,235.54930114746094,202.7107391357422,0.08612663298845291,0.021115273237228394,0.056575458496809006,0.14531095325946808,0.06477591395378113
154,93.17048645019531,39.63302230834961,1.179447054862976,196.07888793945312,176.36758422851562,0.09612983465194702,0.022587809711694717,0.06221470609307289,0.15029241144657135,0.06111111119389534
191,110.3537826538086,46.14632034301758,0.18592743575572968,243.18873596191406,209.2965087890625,0.08646446466445923,0.01996958628296852,0.054792266339063644,0.14131377637386322,0.06577134877443314
158,102.90865325927734,44.938629150390625,0.8318315148353577,201.17184448242188,190.30874633789062,0.08065339177846909,0.01899605430662632,0.05482131615281105,0.13782617449760437,0.04399888589978218
167,107.83385467529297,46.351070404052734,0.9420351982116699,212.63099670410156,199.37982177734375,0.07892249524593353,0.018285898491740227,0.052791494876146317,0.1352253556251526,0.04276568442583084
168,114.02306365966797,42.758426666259766,0.6869282126426697,213.90423583984375,204.93617248535156,0.08076923340559006,0.016452578827738762,0.050266873091459274,0.12826760113239288,0.03888889029622078
177,100.02002716064453,42.296913146972656,-1.4691604375839233,225.36338806152344,190.22544860839844,0.09614340215921402,0.022527314722537994,0.061467546969652176,0.1500910222530365,0.07374999672174454
157,99.43323516845703,39.83384704589844,0.5080040693283081,199.8986053466797,186.40924072265625,0.0909617617726326,0.020218392834067345,0.05677728354930878,0.14219139516353607,0.04913927987217903
164,100.39117431640625,35.39747619628906,0.40547677874565125,208.811279296875,188.85287475585938,0.10243597626686096,0.020718717947602272,0.05778385326266289,0.14393998682498932,0.05606837570667267
153,100.97421264648438,41.39967346191406,0.8288677334785461,194.80564880371094,185.72296142578125,0.08552263677120209,0.01910647563636303,0.05574039742350578,0.13822618126869202,0.04406682029366493
177,108.58695220947266,43.9427490234375,0.4336893558502197,225.36338806152344,204.75238037109375,0.08588063716888428,0.0191129669547081,0.05305486172437668,0.13824965059757233,0.05081826075911522
164,96.35969543457031,40.15015411376953,-1.2633968591690063,208.811279296875,183.53916931152344,0.09669811278581619,0.022488638758659363,0.06117813289165497,0.14996211230754852,0.06332046538591385
151,89.14263916015625,42.768287658691406,1.2133747339248657,192.25917053222656,170.12493896484375,0.09246785193681717,0.024194469675421715,0.06556180119514465,0.15554571151733398,0.0643923208117485
191,108.71349334716797,52.54547882080078,1.4788895845413208,243.18873596191406,210.95339965820312,0.07773707807064056,0.02057674154639244,0.053934935480356216,0.1434459537267685,0.06098339706659317
172,98.43627166748047,32.957767486572266,-1.4950037002563477,218.9971923828125,184.66908264160156,0.11375661194324493,0.022601032629609108,0.06337966024875641,0.1503363996744156,0.093478262424469
181,103.40056610107422,45.641536712646484,0.05258314311504364,230.4563446044922,199.63966369628906,0.08820662647485733,0.021554743871092796,0.05706828087568283,0.14681534469127655,0.06950844824314117
173,111.01966094970703,51.8665885925293,0.806228518486023,220.2704315185547,207.8651123046875,0.07125206291675568,0.0178713109344244,0.05031445249915123,0.13368362188339233,0.039724454283714294
167,98.00665283203125,48.077491760253906,1.2707123756408691,212.63099670410156,189.196044921875,0.08279623091220856,0.022136833518743515,0.05862761661410332,0.14878451824188232,0.059388335794210434
169,91.47415161132812,42.15660095214844,-0.4873223900794983,215.17747497558594,174.9950408935547,0.10113704204559326,0.025715800002217293,0.06934978067874908,0.16036146879196167,0.05740489065647125
192,107.34086608886719,52.5189323425293,1.5633759498596191,244.46197509765625,210.1249542236328,0.07868852466344833,0.02121686190366745,0.05464567989110947,0.14566008746623993,0.06453781574964523
69,37.78685760498047,23.300451278686523,1.4981625080108643,87.85352325439453,76.04164123535156,0.17424242198467255,0.06152868643403053,0.14995329082012177,0.2480497658252716,0.14870689809322357
150,100.31031799316406,35.63082504272461,0.9460322260856628,190.98593139648438,183.96560668945312,0.0944584384560585,0.018980609253048897,0.05569649487733841,0.1377701312303543,0.04389815777540207
172,105.63823699951172,43.44196319580078,1.131655216217041,218.9971923828125,199.58082580566406,0.08612919598817825,0.019624395295977592,0.05426260828971863,0.1400870978832245,0.05011655017733574
168,107.84398651123047,45.83037185668945,0.977882981300354,213.90423583984375,197.96560668945312,0.07996192574501038,0.018391938880085945,0.053869087249040604,0.13561688363552094,0.044257111847400665
171,109.48052978515625,40.08650207519531,0.9782706499099731,217.7239532470703,204.5513916015625,0.08689024299383163,0.018164876848459244,0.051357168704271317,0.13477712869644165,0.04279279336333275
165,106.8892822265625,44.12737274169922,0.9634436368942261,210.0845184326172,198.20826721191406,0.08124076575040817,0.018387630581855774,0.05277768149971962,0.1356009840965271,0.04243827238678932
154,101.51368713378906,37.54478454589844,0.9117724895477295,196.07888793945312,187.13717651367188,0.09232614189386368,0.01902749575674534,0.05525994300842285,0.1379401832818985,0.04387464374303818
178,104.08765411376953,49.26741027832031,1.2719507217407227,226.63662719726562,201.92396545410156,0.08068902790546417,0.020918555557727814,0.05485978722572327,0.144632488489151,0.0535983145236969
154,88.35830688476562,31.533798217773438,1.4165048599243164,196.07888793945312,169.7401580810547,0.11640211939811707,0.02511516772210598,0.06716784089803696,0.15847764909267426,0.08799999952316284
189,105.5484848022461,41.336326599121094,-1.474542260169983,240.6422576904297,202.22544860839844,0.09603658318519592,0.02160070464015007,0.05807644501328468,0.14697177708148956,0.07325581461191177
174,101.9181900024414,42.36171340942383,1.323111891746521,221.54367065429688,194.12496948242188,0.09191758930683136,0.021328285336494446,0.05802248418331146,0.1460420787334442,0.06509539484977722
180,101.94532012939453,48.47613525390625,-0.1917160153388977,229.18310546875,194.71075439453125,0.08530806005001068,0.02205200120806694,0.05966264754533768,0.14849916100502014,0.06509945541620255
183,108.96431732177734,51.08220291137695,0.4069756865501404,233.00282287597656,206.99502563476562,0.07689075917005539,0.01962422952055931,0.053671177476644516,0.14008650183677673,0.05020575970411301
188,111.88882446289062,44.15886688232422,0.3156781792640686,239.3690185546875,211.43865966796875,0.08780943602323532,0.019120292738080025,0.052844393998384476,0.138276144862175,0.05686630308628082
188,107.3433837890625,45.86469650268555,0.05836109444499016,239.3690185546875,205.63966369628906,0.08752327412366867,0.020773870870471,0.05586681887507439,0.14413143694400787,0.06970708072185516
163,94.69784545898438,37.9336051940918,-0.3662463426589966,207.5380401611328,180.0244598388672,0.10181136429309845,0.02314288727939129,0.06320252269506454,0.15212786197662354,0.06118618696928024
193,109.72539520263672,44.950103759765625,-1.4551985263824463,245.7352294921875,209.0538787841797,0.08906321972608566,0.020410476252436638,0.05549459904432297,0.14286524057388306,0.06853692978620529
169,97.77288818359375,44.09620666503906,1.4005815982818604,215.17747497558594,189.2965087890625,0.09051954746246338,0.022509193047881126,0.05926678329706192,0.15003064274787903,0.06685126572847366
172,115.76016235351562,43.63434982299805,0.8448793292045593,218.9971923828125,210.35040283203125,0.07948244363069534,0.016342569142580032,0.04884854331612587,0.12783806025981903,0.03785211220383644
167,106.68960571289062,44.487911224365234,0.5922229886054993,212.63099670410156,199.1371612548828,0.08242843300104141,0.018680237233638763,0.052920229732990265,0.1366756558418274,0.04376310110092163
185,101.38053131103516,44.26527404785156,-0.45120343565940857,235.54930114746094,193.23768615722656,0.09482316672801971,0.022917790338397026,0.06225839629769325,0.15138623118400574,0.054347824305295944
162,92.06187438964844,39.088348388671875,1.5235142707824707,206.26480102539062,174.91172790527344,0.10266159474849701,0.024336913600564003,0.06654064357280731,0.1560029238462448,0.08419958502054214
185,101.01099395751953,38.01808166503906,-0.6387596726417542,235.54930114746094,191.03668212890625,0.10780885815620422,0.023085780441761017,0.06370126456022263,0.15194006264209747,0.04930703714489937
170,97.638671875,39.78323745727539,-1.4076039791107178,216.45071411132812,184.8112335205078,0.09958992153406143,0.022704673931002617,0.06254636496305466,0.15068072080612183,0.07515472918748856
169,106.1879653930664,42.70928955078125,1.0290275812149048,215.17747497558594,199.96560668945312,0.08552631735801697,0.01908298209309578,0.053111180663108826,0.13814117014408112,0.0439189188182354
164,98.65316772460938,44.31727981567383,1.1606959104537964,208.811279296875,186.85289001464844,0.08718766272068024,0.02145516686141491,0.05902745574712753,0.14647582173347473,0.05616438388824463
176,103.3350830078125,40.19742965698242,-0.3052126467227936,224.09014892578125,195.19602966308594,0.09565217047929764,0.020985880866646767,0.058047108352184296,0.14486505091190338,0.06111111119389534
159,105.76616668701172,39.174861907958984,0.6361582279205322,202.44508361816406,193.37982177734375,0.08843158930540085,0.018097296357154846,0.053429942578077316,0.13452619314193726,0.042673107236623764
186,109.1962661743164,50.46030807495117,1.2880879640579224,236.82254028320312,211.0955352783203,0.07815126329660416,0.019861292093992233,0.05245232209563255,0.14093008637428284,0.05337159335613251
199,109.34004211425781,45.284828186035156,-0.4474153518676758,253.37466430664062,208.30874633789062,0.09136822819709778,0.021193597465753555,0.05762990564107895,0.1455802172422409,0.05076530575752258
164,103.86077117919922,47.632198333740234,1.0036545991897583,208.811279296875,193.72296142578125,0.07854405790567398,0.019357573240995407,0.05491506680846214,0.13913148641586304,0.04555555433034897
183,104.55892181396484,47.27695846557617,1.4327980279922485,233.00282287597656,201.29653930664062,0.08531468361616135,0.02131272666156292,0.05675293505191803,0.14598879218101501,0.06484762579202652
154,93.05467224121094,39.561737060546875,1.180551290512085,196.07888793945312,175.78179931640625,0.09649122506380081,0.02264407090842724,0.0626300498843193,0.15047946572303772,0.06111111119389534
191,110.68966674804688,46.97362518310547,0.18461613357067108,243.18873596191406,211.53915405273438,0.08458813279867172,0.019848573952913284,0.05363665893673897,0.14088496565818787,0.06311962753534317
158,102.68814849853516,44.60432052612305,0.825263500213623,201.17184448242188,190.30874633789062,0.08127572387456894,0.0190777238458395,0.05482131615281105,0.13812212646007538,0.04393770918250084
169,107.63701629638672,46.602474212646484,0.9494484066963196,215.17747497558594,200.5513916015625,0.0794920027256012,0.01857263408601284,0.05280137062072754,0.13628146052360535,0.04327784851193428
169,113.74944305419922,43.21100997924805,0.6873924732208252,215.17747497558594,205.52195739746094,0.08055290579795837,0.016630230471491814,0.05027824640274048,0.12895825505256653,0.03912036865949631
175,98.9600601196289,42.44358825683594,-1.4729329347610474,222.81690979003906,187.98280334472656,0.09599561244249344,0.02275245450437069,0.062231697142124176,0.150839164853096,0.07638585567474365
158,99.53091430664062,40.17430877685547,0.5023587942123413,201.17184448242188,186.16659545898438,0.09111879765987396,0.020307254046201706,0.057287972420454025,0.1425035297870636,0.05057618394494057
164,100.39737701416016,36.41638946533203,0.4074331223964691,208.811279296875,188.85287475585938,0.10067526251077652,0.02071615867316723,0.05778385326266289,0.1439310908317566,0.05606837570667267
154,101.54164123535156,41.11486053466797,0.8248313665390015,196.07888793945312,187.13717651367188,0.08588957041501999,0.019017020240426064,0.05525994300842285,0.13790221512317657,0.0435766838490963
177,108.33824157714844,43.991336822509766,0.4325792193412781,225.36338806152344,204.1665802001953,0.086299367249012,0.019200822338461876,0.053359754383563995,0.1385670304298401,0.05081826075911522
164,96.45407104492188,40.070655822753906,-1.265173316001892,208.811279296875,183.53916931152344,0.09686946123838425,0.022444650530815125,0.06117813289165497,0.1498153805732727,0.06332046538591385
150,88.63170623779297,42.90888977050781,1.2188924551010132,190.98593139648438,169.2965087890625,0.09236453473567963,0.024312136694788933,0.06576655805110931,0.1559235006570816,0.0658472329378128
173,98.18132019042969,33.31023406982422,-1.494956135749817,220.2704315185547,183.8406524658203,0.1144937127828598,0.022850647568702698,0.06432396918535233,0.15116430819034576,0.094021737575531
184,104.33876037597656,45.488861083984375,0.05726969242095947,234.27606201171875,199.0538787841797,0.08940719068050385,0.021519718691706657,0.05835612118244171,0.14669601619243622,0.07066052407026291
173,111.05874633789062,52.0321044921875,0.8075979948043823,220.2704315185547,207.8651123046875,0.07116413116455078,0.017858736217021942,0.05031445249915123,0.13363657891750336,0.039724454283714294
166,97.79316711425781,48.02779006958008,1.2669858932495117,211.35775756835938,188.61024475097656,0.08266932517290115,0.022100452333688736,0.05863911658525467,0.14866220951080322,0.05903271585702896
191,107.7107925415039,54.47154998779297,1.5638028383255005,243.18873596191406,210.1249542236328,0.07609561830759048,0.02096162736415863,0.054361067712306976,0.14478132128715515,0.06073131784796715
150,99.3650131225586,36.3764762878418,0.9477261900901794,190.98593139648438,182.30874633789062,0.09428032487630844,0.01934346929192543,0.05671345442533493,0.13908080756664276,0.04545454680919647
65,35.395503997802734,22.090991973876953,1.4769772291183472,82.76056671142578,71.21321105957031,0.18413597345352173,0.06605828553438187,0.16106534004211426,0.2570180594921112,0.16049382090568542
171,105.20462799072266,43.81283950805664,1.1330103874206543,217.7239532470703,199.58082580566406,0.08486352115869522,0.019671456888318062,0.05394712835550308,0.14025497436523438,0.04982517659664154
167,107.62002563476562,46.20109939575195,0.9769262671470642,212.63099670410156,198.5513916015625,0.07933491468429565,0.018358634784817696,0.05323294177651405,0.13549403846263885,0.04399367794394493
170,110.2307357788086,39.97771453857422,0.9762033224105835,216.45071411132812,204.79405212402344,0.08749356865882874,0.017813678830862045,0.05093591287732124,0.133467897772789,0.04197530820965767
165,106.87600708007812,44.148502349853516,0.9654965400695801,210.0845184326172,198.20826721191406,0.08096172660589218,0.018392197787761688,0.05277768149971962,0.13561783730983734,0.04243827238678932
156,103.02923583984375,37.55971145629883,0.909316897392273,198.6253662109375,189.96560668945312,0.09198113530874252,0.018711723387241364,0.054323092103004456,0.13679079711437225,0.042975205928087234
176,103.96610260009766,49.46027374267578,1.2754428386688232,224.09014892578125,203.3381805419922,0.07989105582237244,0.020731907337903976,0.053491488099098206,0.1439857929944992,0.052349790930747986
156,89.8097915649414,32.21938705444336,1.4131444692611694,198.6253662109375,172.8112335205078,0.114621601998806,0.0246256273239851,0.0656433179974556,0.15692555904388428,0.08666666597127914
188,104.13751220703125,41.328369140625,-1.4742792844772339,239.3690185546875,200.22544860839844,0.09606540948152542,0.022072603926062584,0.05892901495099068,0.1485685110092163,0.07372549176216125
163,95.58539581298828,30.25092887878418,1.332218885421753,207.5380401611328,180.8112335205078,0.11768952757120132,0.022715097293257713,0.06265368312597275,0.15071529150009155,0.0739564448595047
182,102.12420654296875,48.04671859741211,-0.18468081951141357,231.72958374023438,194.1249542236328,0.08666666597127914,0.0222189798951149,0.06069019436836243,0.14906032383441925,0.0658227875828743
182,109.12681579589844,50.84061813354492,0.4070831537246704,231.72958374023438,205.580810546875,0.07708597928285599,0.019458912312984467,0.05411480367183685,0.13949520885944366,0.051066216081380844
188,111.40886688232422,44.1562614440918,0.3133128881454468,239.3690185546875,210.85287475585938,0.08785046637058258,0.01928539015352726,0.053138427436351776,0.13887184858322144,0.05605247616767883
188,107.26705169677734,45.508853912353516,0.06242823600769043,239.3690185546875,204.22544860839844,0.0886792466044426,0.02080344408750534,0.056643228977918625,0.14423400163650513,0.07203064858913422
166,95.40080261230469,38.196834564208984,-0.3621242642402649,211.35775756835938,180.61024475097656,0.1028500646352768,0.023222776129841805,0.06394891440868378,0.15239021182060242,0.06231231242418289
194,110.26447296142578,44.855308532714844,-1.457280158996582,247.0084686279297,209.88230895996094,0.08923643082380295,0.020316114649176598,0.0553426519036293,0.14253459870815277,0.06811797618865967
169,97.72611236572266,44.095176696777344,1.4041154384613037,215.17747497558594,189.2965087890625,0.0906166210770607,0.022530747577548027,0.05926678329706192,0.15010245144367218,0.06685126572847366
173,116.11675262451172,44.25508117675781,0.8462568521499634,220.2704315185547,213.1788330078125,0.07813911139965057,0.016336780041456223,0.047837428748607635,0.12781541049480438,0.03696581348776817
167,106.50703430175781,44.234519958496094,0.5916642546653748,212.63099670410156,198.30874633789062,0.08287841081619263,0.0187443345785141,0.053363293409347534,0.13690994679927826,0.044604700058698654
182,100.94252014160156,44.145870208740234,-0.45241692662239075,231.72958374023438,190.9950408935547,0.09439834207296371,0.022742239758372307,0.06269560009241104,0.1508053094148636,0.05540334805846214
162,92.06616973876953,38.89180374145508,1.5223795175552368,206.26480102539062,174.91172790527344,0.10318471491336823,0.02433464303612709,0.06654064357280731,0.15599565207958221,0.08419958502054214
189,98.78929138183594,38.58974075317383,-0.6300503015518188,240.6422576904297,189.8651123046875,0.10994764417409897,0.024657677859067917,0.06588420271873474,0.15702763199806213,0.0503731332719326
170,97.25899505615234,39.65503692626953,-1.405455231666565,216.45071411132812,183.3970184326172,0.1004728153347969,0.022882288321852684,0.06351470202207565,0.15126894414424896,0.07613076269626617
169,106.46524810791016,43.249114990234375,1.0294780731201172,215.17747497558594,199.96560668945312,0.08479678630828857,0.018983710557222366,0.053111180663108826,0.13778138160705566,0.0439189188182354
164,99.18984985351562,44.124778747558594,1.1570847034454346,208.811279296875,187.6813201904297,0.08732694387435913,0.02122362330555916,0.05850750952959061,0.14568328857421875,0.055405404418706894
174,101.63285827636719,39.75749969482422,-0.3081165850162506,221.54367065429688,194.3675994873047,0.09544706344604492,0.021448209881782532,0.057877711951732635,0.14645208418369293,0.061181433498859406
161,106.0997314453125,39.46453094482422,0.6406821608543396,204.99156188964844,194.79403686523438,0.08846154063940048,0.018209893256425858,0.0533192940056324,0.13494403660297394,0.042424242943525314
186,109.2366714477539,50.57672882080078,1.2868906259536743,236.82254028320312,211.6813201904297,0.0780201330780983,0.01984660141170025,0.052162423729896545,0.14087796211242676,0.05337159335613251
200,110.86824798583984,45.216243743896484,-0.44987723231315613,254.6479034423828,210.3087615966797,0.0911577045917511,0.020716946572065353,0.05682313069701195,0.14393383264541626,0.05039052665233612
163,104.04039764404297,47.59312057495117,0.9998139142990112,207.5380401611328,193.13717651367188,0.07802776247262955,0.019173162057995796,0.05491180345416069,0.13846717774868011,0.045277778059244156
182,104.23431396484375,47.36052322387695,1.433733582496643,231.72958374023438,201.29653930664062,0.08528584986925125,0.02132849022746086,0.056442808359861374,0.14604276418685913,0.06449326872825623
153,93.13764953613281,39.488494873046875,1.1765497922897339,194.80564880371094,176.6102294921875,0.09574468433856964,0.022456960752606392,0.06164098531007767,0.14985646307468414,0.05985915660858154
191,110.72933197021484,47.9205207824707,0.18775448203086853,243.18873596191406,212.36758422851562,0.08275563269853592,0.019834354519844055,0.05321900546550751,0.1408344954252243,0.06131621077656746
157,101.84320068359375,44.62323760986328,0.8348318934440613,199.8986053466797,188.89453125,0.0817282646894455,0.01927283965051174,0.05529307574033737,0.1388266533613205,0.044501133263111115
167,107.21441650390625,46.7905387878418,0.9452958703041077,212.63099670410156,199.96560668945312,0.07833020389080048,0.018497806042432785,0.05248264968395233,0.13600663840770721,0.04276568442583084
170,114.03793334960938,43.3562126159668,0.6863470673561096,216.45071411132812,206.93618774414062,0.08037824928760529,0.016644101589918137,0.04988682642579079,0.12901203334331512,0.038706738501787186
178,99.95584106445312,42.270877838134766,-1.4768153429031372,226.63662719726562,189.3970184326172,0.09732094407081604,0.02268369495868683,0.06235676631331444,0.15061107277870178,0.07672413438558578
158,99.68476104736328,40.34637451171875,0.5109971165657043,201.17184448242188,185.82345581054688,0.09070034325122833,0.020244622603058815,0.05749974399805069,0.1422835886478424,0.049452267587184906
164,100.7472152709961,37.189022064208984,0.42015594244003296,208.811279296875,189.09552001953125,0.09927360713481903,0.020572539418935776,0.057635653764009476,0.14343130588531494,0.054666668176651
153,102.05482482910156,41.25694274902344,0.8334013223648071,194.80564880371094,186.5513916015625,0.0852842777967453,0.018703997135162354,0.05524643883109093,0.1367625594139099,0.04336734861135483
175,108.00590515136719,44.26736068725586,0.4398406445980072,222.81690979003906,203.58079528808594,0.0846637636423111,0.019100870937108994,0.0530608594417572,0.1382059007883072,0.049715910106897354
163,96.04017639160156,40.06569290161133,-1.262312889099121,207.5380401611328,183.53915405273438,0.09656397998332977,0.022500481456518173,0.060805100947618484,0.15000160038471222,0.06293436139822006
151,89.4638671875,42.6580810546875,1.2218436002731323,192.25917053222656,170.71072387695312,0.09241125732660294,0.024021035060286522,0.0651126280426979,0.15498721599578857,0.06531141698360443
171,97.03498077392578,33.23655319213867,-1.4938639402389526,217.7239532470703,181.8406524658203,0.11461126059293747,0.02312328852713108,0.06498663127422333,0.15206342935562134,0.09411117434501648
181,103.40618133544922,46.17116928100586,0.05400020256638527,230.4563446044922,200.4680938720703,0.08693563938140869,0.021552404388785362,0.05659759044647217,0.14680735766887665,0.067336305975914
175,111.69282531738281,52.54147720336914,0.8111495971679688,222.81690979003906,209.27932739257812,0.07093635946512222,0.017860665917396545,0.050210580229759216,0.13364380598068237,0.03959276154637337
167,98.02889251708984,48.036476135253906,1.2712740898132324,212.63099670410156,189.19602966308594,0.0830019861459732,0.022126788273453712,0.05862762778997421,0.14875075221061707,0.059388335794210434
171,97.65910339355469,39.7286376953125,1.5195716619491577,217.7239532470703,187.15438842773438,0.0976027399301529,0.02282867766916752,0.06134878098964691,0.15109162032604218,0.07730560749769211
191,107.77680206298828,54.91960906982422,1.5609501600265503,243.18873596191406,210.7107391357422,0.07573354244232178,0.020935961976647377,0.0540592335164547,0.14469264447689056,0.06073131784796715
151,100.32756805419922,36.426395416259766,0.9487630128860474,192.25917053222656,183.72296142578125,0.09396390616893768,0.019100576639175415,0.05621600151062012,0.13820484280586243,0.04507462680339813
171,105.11732482910156,43.86493682861328,1.1330671310424805,217.7239532470703,199.58082580566406,0.08507462590932846,0.019704144448041916,0.05394712835550308,0.14037145674228668,0.04982517659664154
168,107.47510528564453,46.436038970947266,0.9810953736305237,213.90423583984375,199.13717651367188,0.0790216401219368,0.01851840689778328,0.053237106651067734,0.13608235120773315,0.044257111847400665
171,109.49668884277344,40.25298309326172,0.9771855473518372,217.7239532470703,204.55140686035156,0.08711156249046326,0.018159516155719757,0.05135716497898102,0.13475725054740906,0.04279279336333275
164,105.62852478027344,44.577640533447266,0.973131537437439,208.811279296875,197.3798370361328,0.08090774714946747,0.01871507428586483,0.0528990812599659,0.1368030458688736,0.04297693818807602
